entry_id,kanji,kanji_info,reading,reading_nokanji,reading_info,pos,field,misc,dialect,gloss,sense_text,japanese_sentence,english_sentence
1000450,あの方,,あのかた,f,,pronoun,,honorific or respectful (sonkeigo) language,,she,あの方,あの方たちに大変うれしいです。,I am very pleased to meet them.
1000450,あの方,,あのかた,f,,pronoun,,honorific or respectful (sonkeigo) language,,he,あの方,あの方たちに大変うれしいです。,I am very pleased to meet them.
1000450,あの方,,あのかた,f,,pronoun,,honorific or respectful (sonkeigo) language,,that lady,あの方,あの方たちに大変うれしいです。,I am very pleased to meet them.
1000450,あの方,,あのかた,f,,pronoun,,honorific or respectful (sonkeigo) language,,that gentleman,あの方,あの方たちに大変うれしいです。,I am very pleased to meet them.
1000660,如何にも,,いかにも,f,,"adverb (fukushi), interjection (kandoushi)",,word usually written using kana alone,,for sure,,,
1000660,如何にも,,いかにも,f,,"adverb (fukushi), interjection (kandoushi)",,word usually written using kana alone,,certainly,,,
1000660,如何にも,,いかにも,f,,"adverb (fukushi), interjection (kandoushi)",,word usually written using kana alone,,absolutely,,,
1000800,,,いじらしい,f,,adjective (keiyoushi),,,,charming,,,
1000800,,,いじらしい,f,,adjective (keiyoushi),,,,sweet,,,
1000800,,,いじらしい,f,,adjective (keiyoushi),,,,lovable,,,
1000840,,,いちゃつく,f,,"Godan verb with 'ku' ending, intransitive verb",,,,to dally,いちゃつく,彼は出会うどの女性ともいちゃつく。,He flirts with every woman he meets.
1000840,,,いちゃつく,f,,"Godan verb with 'ku' ending, intransitive verb",,,,to flirt with,いちゃつく,彼は出会うどの女性ともいちゃつく。,He flirts with every woman he meets.
1000200,あ・うんの呼吸,,あうんのこきゅう,f,,"expressions (phrases, clauses, etc.), noun (common) (futsuumeishi)",,idiomatic expression,,dancing to the same beat,,,
1000200,あ・うんの呼吸,,あうんのこきゅう,f,,"expressions (phrases, clauses, etc.), noun (common) (futsuumeishi)",,idiomatic expression,,singing from the same hymn-sheet,,,
1000200,あ・うんの呼吸,,あうんのこきゅう,f,,"expressions (phrases, clauses, etc.), noun (common) (futsuumeishi)",,idiomatic expression,,"the harmonizing, mentally and physically, of two parties engaged in an activity",,,
1000200,阿吽の呼吸,,あうんのこきゅう,f,,"expressions (phrases, clauses, etc.), noun (common) (futsuumeishi)",,idiomatic expression,,dancing to the same beat,,,
1000200,阿吽の呼吸,,あうんのこきゅう,f,,"expressions (phrases, clauses, etc.), noun (common) (futsuumeishi)",,idiomatic expression,,singing from the same hymn-sheet,,,
1000200,阿吽の呼吸,,あうんのこきゅう,f,,"expressions (phrases, clauses, etc.), noun (common) (futsuumeishi)",,idiomatic expression,,"the harmonizing, mentally and physically, of two parties engaged in an activity",,,
1000200,あうんの呼吸,,あうんのこきゅう,f,,"expressions (phrases, clauses, etc.), noun (common) (futsuumeishi)",,idiomatic expression,,dancing to the same beat,,,
1000200,あうんの呼吸,,あうんのこきゅう,f,,"expressions (phrases, clauses, etc.), noun (common) (futsuumeishi)",,idiomatic expression,,singing from the same hymn-sheet,,,
1000200,あうんの呼吸,,あうんのこきゅう,f,,"expressions (phrases, clauses, etc.), noun (common) (futsuumeishi)",,idiomatic expression,,"the harmonizing, mentally and physically, of two parties engaged in an activity",,,
1000640,,,いかす,f,,"Godan verb with 'su' ending, intransitive verb",,colloquial,,to be stylish,イカしてる,だってきみってすごくイカしてるんだもの。,Because you're a sweet and lovely girl.
1000640,,,いかす,f,,"Godan verb with 'su' ending, intransitive verb",,colloquial,,to be sharp,イカしてる,だってきみってすごくイカしてるんだもの。,Because you're a sweet and lovely girl.
1000640,,,いかす,f,,"Godan verb with 'su' ending, intransitive verb",,colloquial,,to be cool,イカしてる,だってきみってすごくイカしてるんだもの。,Because you're a sweet and lovely girl.
1000640,,,いかす,f,,"Godan verb with 'su' ending, intransitive verb",,colloquial,,to be smart,イカしてる,だってきみってすごくイカしてるんだもの。,Because you're a sweet and lovely girl.
1000640,,,イカす,f,,"Godan verb with 'su' ending, intransitive verb",,colloquial,,to be stylish,イカしてる,だってきみってすごくイカしてるんだもの。,Because you're a sweet and lovely girl.
1000640,,,イカす,f,,"Godan verb with 'su' ending, intransitive verb",,colloquial,,to be sharp,イカしてる,だってきみってすごくイカしてるんだもの。,Because you're a sweet and lovely girl.
1000640,,,イカす,f,,"Godan verb with 'su' ending, intransitive verb",,colloquial,,to be cool,イカしてる,だってきみってすごくイカしてるんだもの。,Because you're a sweet and lovely girl.
1000640,,,イカす,f,,"Godan verb with 'su' ending, intransitive verb",,colloquial,,to be smart,イカしてる,だってきみってすごくイカしてるんだもの。,Because you're a sweet and lovely girl.
1000920,,,いらっしゃい,f,,interjection (kandoushi),,,,welcome,いらっしゃ〜い,「いらっしゃ〜い」「よぉ」「なんだ、啓太か・・・」,"""Welcome!"" ""Yo."" ""Oh, what, it's only Keita?"""
1000920,,,いらしゃい,f,word containing irregular kana usage,interjection (kandoushi),,,,welcome,いらっしゃ〜い,「いらっしゃ〜い」「よぉ」「なんだ、啓太か・・・」,"""Welcome!"" ""Yo."" ""Oh, what, it's only Keita?"""
1000020,,,ゝ,f,,unclassified,,,,repetition mark in hiragana,,,
1000110,ＣＤプレイヤー,,シーディープレーヤー,f,,noun (common) (futsuumeishi),,,,CD player,ＣＤプレイヤー,私は、このＣＤプレイヤーをただで得ました。,I got this CD player for free.
1000110,ＣＤプレーヤー,,シーディープレーヤー,f,,noun (common) (futsuumeishi),,,,CD player,ＣＤプレイヤー,私は、このＣＤプレイヤーをただで得ました。,I got this CD player for free.
1000110,ＣＤプレイヤー,,シーディープレイヤー,f,,noun (common) (futsuumeishi),,,,CD player,ＣＤプレイヤー,私は、このＣＤプレイヤーをただで得ました。,I got this CD player for free.
1000110,ＣＤプレーヤー,,シーディープレイヤー,f,,noun (common) (futsuumeishi),,,,CD player,ＣＤプレイヤー,私は、このＣＤプレイヤーをただで得ました。,I got this CD player for free.
1000710,幾つも,,いくつも,f,,"adverb (fukushi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,plenty,いくつもの,この市にはいくつもの映画館がある。,There are many movie theaters in this city.
1000710,幾つも,,いくつも,f,,"adverb (fukushi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,much,いくつもの,この市にはいくつもの映画館がある。,There are many movie theaters in this city.
1000710,幾つも,,いくつも,f,,"adverb (fukushi), nouns which may take the genitive case particle 'no'",,word usually written using kana alone,,many,いくつもの,この市にはいくつもの映画館がある。,There are many movie theaters in this city.
1000410,,,あどけない,f,,adjective (keiyoushi),,,,childlike,あどけない,彼らはみなあどけない子供たちです。,They are all artless children.
1000410,,,あどけない,f,,adjective (keiyoushi),,,,cherubic,あどけない,彼らはみなあどけない子供たちです。,They are all artless children.
1000410,,,あどけない,f,,adjective (keiyoushi),,,,innocent,あどけない,彼らはみなあどけない子供たちです。,They are all artless children.
1000710,幾つも,,いくつも,f,,adverb (fukushi),,word usually written using kana alone,,hardly,,,
1000930,,,いらしゃいませ,f,word containing irregular kana usage,"expressions (phrases, clauses, etc.)",,,,welcome,いらっしゃいませ,いらっしゃいませ、何名様ですか。,Good evening. How many are in your party?
1000930,,,いらっしゃいませ,f,,"expressions (phrases, clauses, etc.)",,,,welcome,いらっしゃいませ,いらっしゃいませ、何名様ですか。,Good evening. How many are in your party?
1000280,論う,,あげつらう,f,,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,to discuss,,,
1000580,彼れ,rarely-used kanji form,あれ,f,,pronoun,,word usually written using kana alone,,that thing,あれ,あれがこの町の大通りだ。,That is the main street of this city.
1000580,彼れ,rarely-used kanji form,あれ,f,,pronoun,,word usually written using kana alone,,that,あれ,あれがこの町の大通りだ。,That is the main street of this city.
1000580,彼,rarely-used kanji form,あれ,f,,pronoun,,word usually written using kana alone,,that thing,あれ,あれがこの町の大通りだ。,That is the main street of this city.
1000580,彼,rarely-used kanji form,あれ,f,,pronoun,,word usually written using kana alone,,that,あれ,あれがこの町の大通りだ。,That is the main street of this city.
1000580,彼れ,rarely-used kanji form,アレ,f,search-only kana form,pronoun,,word usually written using kana alone,,that thing,あれ,あれがこの町の大通りだ。,That is the main street of this city.
1000580,彼れ,rarely-used kanji form,アレ,f,search-only kana form,pronoun,,word usually written using kana alone,,that,あれ,あれがこの町の大通りだ。,That is the main street of this city.
1000580,彼,rarely-used kanji form,アレ,f,search-only kana form,pronoun,,word usually written using kana alone,,that thing,あれ,あれがこの町の大通りだ。,That is the main street of this city.
1000580,彼,rarely-used kanji form,アレ,f,search-only kana form,pronoun,,word usually written using kana alone,,that,あれ,あれがこの町の大通りだ。,That is the main street of this city.
1000580,彼れ,rarely-used kanji form,あれ,f,,pronoun,,word usually written using kana alone,,that thing,あれ,あれがこの町の大通りだ。,That is the main street of this city.
1000580,彼れ,rarely-used kanji form,あれ,f,,pronoun,,word usually written using kana alone,,that,あれ,あれがこの町の大通りだ。,That is the main street of this city.
1000580,彼,rarely-used kanji form,あれ,f,,pronoun,,word usually written using kana alone,,that thing,あれ,あれがこの町の大通りだ。,That is the main street of this city.
