entry_id,kanji_element_id,kanji,kanji_info,reading_element_id,reading,reading_nokanji,reading_info,reading_restraint_id,reading_restraint,sense_id,pos,field,misc,dialect,sense_kanji_restriction_id,kanji_restriction,sense_reading_restriction_id,reading_restriction,sense_xref_id,xref,sense_antonym_id,antonym,sense_gloss_id,gloss,sense_example_id,sense_text,japanese_sentence,english_sentence
1000300,25,配う,,27,あしらう,f,,,,31,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,,,,,,,,,71,to dress,,,,
1000300,25,配う,,27,あしらう,f,,,,31,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,,,,,,,,,70,to decorate,,,,
1000300,25,配う,,27,あしらう,f,,,,31,"Godan verb with 'u' ending, transitive verb",,word usually written using kana alone,,,,,,,,,,69,to arrange,,,,
1000310,26,馬酔木,,29,あしび,f,,,,32,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,74,lily-of-the-valley,,,,
1000310,26,馬酔木,,29,あしび,f,,,,32,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,73,Japanese andromeda (Pieris japonica),,,,
1000310,26,馬酔木,,30,あせぼ,f,,,,32,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,74,lily-of-the-valley,,,,
1000310,26,馬酔木,,30,あせぼ,f,,,,32,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,73,Japanese andromeda (Pieris japonica),,,,
1000310,26,馬酔木,,31,あせぶ,f,,,,32,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,74,lily-of-the-valley,,,,
1000310,26,馬酔木,,31,あせぶ,f,,,,32,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,73,Japanese andromeda (Pieris japonica),,,,
1000310,26,馬酔木,,28,あせび,f,,,,32,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,74,lily-of-the-valley,,,,
1000310,26,馬酔木,,28,あせび,f,,,,32,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,73,Japanese andromeda (Pieris japonica),,,,
1000310,26,馬酔木,,32,アセビ,t,,,,32,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,74,lily-of-the-valley,,,,
1000310,26,馬酔木,,32,アセビ,t,,,,32,noun (common) (futsuumeishi),,word usually written using kana alone,,,,,,,,,,73,Japanese andromeda (Pieris japonica),,,,
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,79,you-know-where,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,78,yonder,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,77,that place,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,76,over there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,75,there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,79,you-know-where,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,78,yonder,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,77,that place,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,76,over there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,75,there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,79,you-know-where,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,78,yonder,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,77,that place,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,76,over there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,35,かしこ,f,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,75,there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,79,you-know-where,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,78,yonder,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,77,that place,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,76,over there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,75,there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,79,you-know-where,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,78,yonder,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,77,that place,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,76,over there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,75,there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,79,you-know-where,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,78,yonder,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,77,that place,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,76,over there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,28,彼所,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,75,there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,79,you-know-where,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,78,yonder,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,77,that place,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,76,over there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,75,there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,79,you-know-where,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,78,yonder,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,77,that place,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,76,over there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,75,there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,79,you-know-where,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,78,yonder,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,77,that place,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,76,over there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,36,アソコ,t,,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,75,there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,79,you-know-where,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,78,yonder,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,77,that place,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,76,over there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,10,どこ・1,,,75,there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,79,you-know-where,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,78,yonder,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,77,that place,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,76,over there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,11,ここ・1,,,75,there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,79,you-know-where,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,78,yonder,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,77,that place,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
1000320,27,彼処,rarely-used kanji form,37,あしこ,f,out-dated or obsolete kana usage,,,33,pronoun,,word usually written using kana alone,,,,,,12,そこ・1,,,76,over there,9,あそこ,あそこから人影が見えた。,A form appeared from over there.
